text,label
"PNB Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: t.me/earn-daily-ph",Bank Scam
Hiring: Lazada Part-time/Homebase. Earn 2k-5k daily using phone. Msg us: 09283334444,Ham
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: bit.ly/gcash-verify-me,"Bank Scam, Gambling Promotion, Phishing"
GCASH: Your account is locked. Please verify identity now to avoid deactivation: wa.me/63912345678,"Bank Scam, Phishing"
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: bdo-secure-login.xyz,"Bank Scam, Phishing"
LBC: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: t.me/earn-daily-ph,Phishing
"C0NGRATS! Ur number won P1M from PCSO. To claim prize, pls call Atty. Reyes 09151112222. DTI#0921",Phishing
BOSS! P0BWC na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: flash-parcel-tracking.net,Bank Scam
Flash Express: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: wa.me/63912345678,Phishing
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: flash-parcel-tracking.net,Phishing
Hiring: TikTok Shop Part-time/Homebase. Earn 3000-8000 daily using phone. Msg us: 09283334444,Ham
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: t.me/earn-daily-ph,Ham
Hiring: TikTok Shop Part-time/Homebase. Earn 2k-5k daily using phone. Msg us: 09951234567,Ham
Ninja Van: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: bit.ly/update-ph-2025,Phishing
"RCBC Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: bit.ly/update-ph-2025","Bank Scam, Phishing"
BOSS! P0BWC na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: tinyurl.com/win-today-ph,"Bank Scam, Gambling Promotion, Phishing"
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: jili-bet.ph/register,"Gambling Promotion, Phishing"
"C0NGRATS! Ur number won P1M from Shopee Raffle. To claim prize, pls call Atty. Reyes 09123456789. DTI#0921",Phishing
Flash Express: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: t.me/earn-daily-ph,Phishing
WINNER! Chosen ur cell # for P100k Lazada Anniversary anniversary promo. Call now: 09951234567,Phishing
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: flash-parcel-tracking.net,Phishing
Flash Express: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: tinyurl.com/win-today-ph,Phishing
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: wa.me/63912345678,Phishing
"C0NGRATS! Ur number won P500k from Puregold. To claim prize, pls call Atty. Reyes 09951234567. DTI#0921",Phishing
"C0NGRATS! Ur number won P500k from Shopee Raffle. To claim prize, pls call Atty. Reyes 09951234567. DTI#0921",Phishing
Good day! Im recruiter from Amazon PH. Your resume is qualified for 5k/day job. Click to apply: wa.me/63912345678,Phishing
WINNER! Chosen ur cell # for P500k Shell anniversary promo. Call now: 09123456789,Phishing
Hiring: Zalora Part-time/Homebase. Earn 1k-3k daily using phone. Msg us: 09951234567,Ham
MCW: Daily 50 pesos free! Register na and start winning. Laro na d2: flash-parcel-tracking.net,Gambling Promotion
BOSS! JILI777 na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: bit.ly/update-ph-2025,"Bank Scam, Gambling Promotion, Phishing"
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: jili-bet.ph/register,Gambling Promotion
BPI: Your account is detected suspicious login. Please verify identity now to avoid deactivation: bdo-secure-login.xyz,"Bank Scam, Phishing"
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: flash-parcel-tracking.net,Phishing
BOSS! MCW na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: bit.ly/update-ph-2025,"Bank Scam, Gambling Promotion, Phishing"
WINNER! Chosen ur cell # for P500k Puregold anniversary promo. Call now: 09177778888,Phishing
WINNER! Chosen ur cell # for P100k Lazada Anniversary anniversary promo. Call now: 09177778888,Phishing
777PUB: 200% bonus! Register na and start winning. Laro na d2: jili-bet.ph/register,Gambling Promotion
Good day! Im recruiter from Amazon PH. Your resume is qualified for 5k/day job. Click to apply: bit.ly/gcash-verify-me,"Bank Scam, Phishing"
Hiring: Lazada Part-time/Homebase. Earn 1k-3k daily using phone. Msg us: tinyurl.com/win-today-ph,Phishing
"C0NGRATS! Ur number won P100k from Petron. To claim prize, pls call Atty. Reyes 09177778888. DTI#0921",Phishing
Good day! Im recruiter from Zalora. Your resume is qualified for 5k/day job. Click to apply: tinyurl.com/win-today-ph,Phishing
"C0NGRATS! Ur number won P500k from Shell. To claim prize, pls call Atty. Reyes 09123456789. DTI#0921",Phishing
WINNER! Chosen ur cell # for P500k Lazada Anniversary anniversary promo. Call now: 09151112222,Phishing
"BDO Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: t.me/earn-daily-ph",Bank Scam
Good day! Im recruiter from Zalora. Your resume is qualified for 5k/day job. Click to apply: tinyurl.com/win-today-ph,Phishing
"C0NGRATS! Ur number won iPhone 15 Pro from Shell. To claim prize, pls call Atty. Reyes 09951234567. DTI#0921",Phishing
Good day! Im recruiter from Amazon PH. Your resume is qualified for 5k/day job. Click to apply: bdo-secure-login.xyz,"Bank Scam, Phishing"
BOSS! 777PUB na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: jili-bet.ph/register,"Bank Scam, Gambling Promotion"
777CASINO: Malambot ang slots today! Register na and start winning. Laro na d2: t.me/earn-daily-ph,Gambling Promotion
"PNB Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: bdo-secure-login.xyz","Bank Scam, Phishing"
MAYA: Your account is restricted. Please verify identity now to avoid deactivation: bit.ly/update-ph-2025,"Bank Scam, Phishing"
WINNER! Chosen ur cell # for P100k Petron anniversary promo. Call now: 09123456789,Phishing
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: t.me/earn-daily-ph,Ham
Good day! Im recruiter from Zalora. Your resume is qualified for 5k/day job. Click to apply: bit.ly/update-ph-2025,Phishing
BOSS! WIN-PH na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: flash-parcel-tracking.net,Bank Scam
"C0NGRATS! Ur number won P100k from Lazada Anniversary. To claim prize, pls call Atty. Reyes 09177778888. DTI#0921",Phishing
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: t.me/earn-daily-ph,Ham
JILI777: Free 100 credits! Register na and start winning. Laro na d2: wa.me/63912345678,"Gambling Promotion, Phishing"
MAYA: Your account is suspended. Please verify identity now to avoid deactivation: jili-bet.ph/register,"Bank Scam, Gambling Promotion"
Good day! Im recruiter from Zalora. Your resume is qualified for 5k/day job. Click to apply: flash-parcel-tracking.net,Ham
BPI: Your account is restricted. Please verify identity now to avoid deactivation: wa.me/63912345678,"Bank Scam, Phishing"
Hiring: Lazada Part-time/Homebase. Earn 500-1500 daily using phone. Msg us: bit.ly/update-ph-2025,Phishing
Hiring: Zalora Part-time/Homebase. Earn 500-1500 daily using phone. Msg us: 09556667778,Ham
"Landbank Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: t.me/earn-daily-ph",Bank Scam
GrabExpress: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: wa.me/63912345678,Phishing
Good day! Im recruiter from Zalora. Your resume is qualified for 5k/day job. Click to apply: wa.me/63912345678,Phishing
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: t.me/earn-daily-ph,Ham
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: tinyurl.com/win-today-ph,Phishing
BOSS! 777CASINO na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: t.me/earn-daily-ph,"Bank Scam, Gambling Promotion"
Hiring: Amazon PH Part-time/Homebase. Earn 3000-8000 daily using phone. Msg us: 09283334444,Phishing
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: bit.ly/update-ph-2025,Phishing
Hiring: Shopee Part-time/Homebase. Earn 3000-8000 daily using phone. Msg us: bit.ly/gcash-verify-me,"Bank Scam, Phishing"
Flash Express: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: bit.ly/gcash-verify-me,"Bank Scam, Phishing"
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: bit.ly/update-ph-2025,Phishing
GrabExpress: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: tinyurl.com/win-today-ph,Phishing
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: bdo-secure-login.xyz,"Bank Scam, Phishing"
999BET: Free 100 credits! Register na and start winning. Laro na d2: bit.ly/update-ph-2025,"Gambling Promotion, Phishing"
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: flash-parcel-tracking.net,Phishing
BPI: Your account is suspended. Please verify identity now to avoid deactivation: jili-bet.ph/register,"Bank Scam, Gambling Promotion"
"C0NGRATS! Ur number won P1M from Shopee Raffle. To claim prize, pls call Atty. Reyes 09556667778. DTI#0921",Phishing
WIN-PH: Daily 50 pesos free! Register na and start winning. Laro na d2: jili-bet.ph/register,Gambling Promotion
WINNER! Chosen ur cell # for P100k Shell anniversary promo. Call now: 09177778888,Phishing
Hiring: Amazon PH Part-time/Homebase. Earn 2k-5k daily using phone. Msg us: 09283334444,Phishing
"C0NGRATS! Ur number won P100k from Puregold. To claim prize, pls call Atty. Reyes 09177778888. DTI#0921",Phishing
PNB: Your account is locked. Please verify identity now to avoid deactivation: wa.me/63912345678,"Bank Scam, Phishing"
WINNER! Chosen ur cell # for P1M Shell anniversary promo. Call now: 09951234567,Phishing
GrabExpress: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: wa.me/63912345678,Phishing
Hiring: Zalora Part-time/Homebase. Earn 500-1500 daily using phone. Msg us: t.me/earn-daily-ph,Ham
Hiring: Lazada Part-time/Homebase. Earn 2k-5k daily using phone. Msg us: bdo-secure-login.xyz,"Bank Scam, Phishing"
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: tinyurl.com/win-today-ph,Phishing
Hiring: Lazada Part-time/Homebase. Earn 2k-5k daily using phone. Msg us: 09283334444,Ham
747LIVE: Free 100 credits! Register na and start winning. Laro na d2: flash-parcel-tracking.net,Gambling Promotion
Hiring: Zalora Part-time/Homebase. Earn 1k-3k daily using phone. Msg us: tinyurl.com/win-today-ph,Phishing
Good day! Im recruiter from Zalora. Your resume is qualified for 5k/day job. Click to apply: t.me/earn-daily-ph,Ham
"PNB Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: flash-parcel-tracking.net",Bank Scam
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: t.me/earn-daily-ph,Phishing
"C0NGRATS! Ur number won P100k from Puregold. To claim prize, pls call Atty. Reyes 09556667778. DTI#0921",Phishing
BOSS! WIN-PH na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: jili-bet.ph/register,"Bank Scam, Gambling Promotion"
BDO: Your account is restricted. Please verify identity now to avoid deactivation: flash-parcel-tracking.net,Bank Scam
Netflix PH: Your subscription is on hold. Update billing to avoid interruption: bit.ly/update-ph-2025,Phishing
MAYA: Your account is detected suspicious login. Please verify identity now to avoid deactivation: bdo-secure-login.xyz,"Bank Scam, Phishing"
Ninja Van: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: bdo-secure-login.xyz,"Bank Scam, Phishing"
"MAYA Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: jili-bet.ph/register","Bank Scam, Gambling Promotion"
MCW: Daily 50 pesos free! Register na and start winning. Laro na d2: flash-parcel-tracking.net,Gambling Promotion
Good day! Im recruiter from Amazon PH. Your resume is qualified for 5k/day job. Click to apply: wa.me/63912345678,Phishing
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: bit.ly/gcash-verify-me,"Bank Scam, Gambling Promotion, Phishing"
P0BWC: Malambot ang slots today! Register na and start winning. Laro na d2: tinyurl.com/win-today-ph,"Gambling Promotion, Phishing"
Good day! Im recruiter from Lazada. Your resume is qualified for 5k/day job. Click to apply: jili-bet.ph/register,Gambling Promotion
BOSS! 747LIVE na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: flash-parcel-tracking.net,Bank Scam
"BDO Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: flash-parcel-tracking.net",Bank Scam
PNB: Your account is under review. Please verify identity now to avoid deactivation: t.me/earn-daily-ph,Bank Scam
WINNER! Chosen ur cell # for P100k PCSO anniversary promo. Call now: 09123456789,Phishing
BDO: Your account is detected suspicious login. Please verify identity now to avoid deactivation: bit.ly/gcash-verify-me,"Bank Scam, Phishing"
Hiring: TikTok Shop Part-time/Homebase. Earn 500-1500 daily using phone. Msg us: 09177778888,Ham
Good day! Im recruiter from Shopee. Your resume is qualified for 5k/day job. Click to apply: tinyurl.com/win-today-ph,Phishing
"PNB Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: t.me/earn-daily-ph",Bank Scam
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: wa.me/63912345678,"Gambling Promotion, Phishing"
Good day! Im recruiter from TikTok Shop. Your resume is qualified for 5k/day job. Click to apply: wa.me/63912345678,Phishing
"PNB Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: bit.ly/gcash-verify-me","Bank Scam, Phishing"
Security Bank: Your account is detected suspicious login. Please verify identity now to avoid deactivation: bdo-secure-login.xyz,"Bank Scam, Phishing"
Good day! Im recruiter from TikTok Shop. Your resume is qualified for 5k/day job. Click to apply: bdo-secure-login.xyz,"Bank Scam, Phishing"
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: t.me/earn-daily-ph,Ham
"C0NGRATS! Ur number won P1M from Lazada Anniversary. To claim prize, pls call Atty. Reyes 09951234567. DTI#0921",Phishing
777PUB: Daily 50 pesos free! Register na and start winning. Laro na d2: wa.me/63912345678,"Gambling Promotion, Phishing"
BOSS! WIN-PH na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: flash-parcel-tracking.net,Bank Scam
"C0NGRATS! Ur number won iPhone 15 Pro from Puregold. To claim prize, pls call Atty. Reyes 09123456789. DTI#0921",Phishing
Hiring: TikTok Shop Part-time/Homebase. Earn 3000-8000 daily using phone. Msg us: jili-bet.ph/register,Gambling Promotion
LBC: Failed delivery attempt. Your package is held at warehouse. Pay fee to redeliver: wa.me/63912345678,Phishing
WINNER! Chosen ur cell # for P1M Lazada Anniversary anniversary promo. Call now: 09951234567,Phishing
"Unionbank Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: flash-parcel-tracking.net",Bank Scam
Unionbank: Your account is detected suspicious login. Please verify identity now to avoid deactivation: t.me/earn-daily-ph,Bank Scam
SIM Registration: Your SIM is not yet registered. Avoid blocking tonight. Register at: bdo-secure-login.xyz,"Bank Scam, Gambling Promotion, Phishing"
MCW: Jackpot is waiting! Register na and start winning. Laro na d2: bit.ly/update-ph-2025,"Gambling Promotion, Phishing"
BOSS! 188BET na pinaka-trusted. Fast cashout via Gcash/Maya. Sali na: bit.ly/gcash-verify-me,"Bank Scam, Gambling Promotion, Phishing"
"PNB Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: wa.me/63912345678","Bank Scam, Phishing"
"C0NGRATS! Ur number won P100k from Shopee Raffle. To claim prize, pls call Atty. Reyes 09283334444. DTI#0921",Phishing
"GCASH Alert: May login attempt mula sa bagong device. Kung hindi ikaw ito, i-secure ang account: wa.me/63912345678","Bank Scam, Phishing"
