text,label
GrabExpress: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-943297,Phishing
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-262191,Phishing
MA'AM/SIR! GoTyme iAccess needs validation due to suspicious activity: bit.ly/secure-ph-940902,Bank Scam
PCSO: Lucky number mo nanalo ng P800k! Tawagan si Secretary Bautista 09704073019.,General Spam
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-592082,Phishing
Apple ID: Someone logged in from Singapore. Secure account: bit.ly/secure-ph-496327,Phishing
Looking for extra income? Shopee needs 50 people for remote work. Register: bit.ly/secure-ph-501547,Gambling
Your order #33511 delivery failed. Update address to avoid return: bit.ly/secure-ph-735855,Phishing
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-521364,Phishing
MA'AM/SIR! Chinabank iAccess needs validation due to suspicious activity: bit.ly/secure-ph-958410,Bank Scam
PCSO: Lucky number mo nanalo ng P800k! Tawagan si Secretary Tan 09823939523.,General Spam
Apple ID: Someone logged in from Quezon City. Secure account: bit.ly/secure-ph-733158,Phishing
Easy money! Like and follow for Amazon PH and get 296 daily. Apply now: wa.me/639319469643,Phishing
"Hi, I'm recruiter for Remote Staff. Your profile is selected for P10,000 weekly pay. Info: bit.ly/secure-ph-640451",General Spam
BOSS! Swerte mo today. Panalo na sa 777CASINO. Free 836 credits: bit.ly/secure-ph-736778,Gambling
BOSS! Swerte mo today. Panalo na sa 777CASINO. Free 540 credits: bit.ly/secure-ph-295091,Gambling
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-680318,Phishing
Sali na sa pinaka-malambot na slots sa SUREWIN. Dito ang daming nananalo: bit.ly/secure-ph-686701,Gambling
Withdraw your winnings in 2 mins! Join BINGOPLUS now and get 885 free: bit.ly/secure-ph-149821,Gambling
Your order #12375 delivery failed. Update address to avoid return: bit.ly/secure-ph-983984,Phishing
"Chinabank Alert! Someone tried to access your wallet from Russia. If not you, block: bit.ly/secure-ph-429578",Bank Scam
"Hi, I'm recruiter for Facebook Affiliate. Your profile is selected for 3000-8000 pay. Info: bit.ly/secure-ph-623224",Phishing
BOSS! Swerte mo today. Panalo na sa 777CASINO. Free 714 credits: bit.ly/secure-ph-793460,Gambling
Ur the lucky winner of MacBook Pro from Puregold. Valid for 24hrs. Pls call 09164257993.,Phishing
Sali na sa pinaka-malambot na slots sa SUREWIN. Dito ang daming nananalo: bit.ly/secure-ph-278563,Gambling
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-383098 to avoid deactivation.,Gambling
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-934260 to avoid deactivation.,Gambling
Your order #23369 delivery failed. Update address to avoid return: bit.ly/secure-ph-444332,Phishing
Looking for extra income? Amazon PH needs 50 people for remote work. Register: bit.ly/secure-ph-365531,"Gambling, Phishing"
Part-time Job hiring! Facebook Affiliate is looking for staff. Earn 500-1500 daily. Apply: bit.ly/secure-ph-752647,Phishing
Ninja Van: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-749415,Phishing
PCSO: Lucky number mo nanalo ng P100k! Tawagan si Secretary Gomez 09674333450.,General Spam
PCSO: Lucky number mo nanalo ng 1 Million! Tawagan si Secretary Santos 09323815318.,General Spam
BPI: Ur account is unauthorized login. Pls verify identity now d2: bit.ly/secure-ph-774317,Bank Scam
GrabExpress: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-853453,Phishing
"PNB Alert! Someone tried to access your wallet from Manila. If not you, block: bit.ly/secure-ph-294405",Bank Scam
Easy money! Like and follow for Remote Staff and get 783 daily. Apply now: wa.me/639502169142,Phishing
"Security Bank Alert! Someone tried to access your wallet from Davao. If not you, block: bit.ly/secure-ph-181662",Bank Scam
PCSO: Lucky number mo nanalo ng P500k! Tawagan si Secretary Villanueva 09109360464.,General Spam
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-913219 to avoid deactivation.,Gambling
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-234904 to avoid deactivation.,Gambling
Verify your Landbank mobile number to avoid account deletion. Update here: bit.ly/secure-ph-353204,Bank Scam
Looking for extra income? Facebook Affiliate needs 50 people for remote work. Register: bit.ly/secure-ph-468378,"Gambling, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-627360,Phishing
"C0NGRATS! Napili ur # for P500k from SM Supermalls. To claim, call Atty. Santos 09428689561.",Phishing
Globe/Smart: Redeem your unclaimed Honda Click 125i now. Click to claim: bit.ly/secure-ph-100458,General Spam
"Your RCBC credit card has been used for 250,000 PHP. Report if unauthorized: bit.ly/secure-ph-640547",Bank Scam
Looking for extra income? Lazada needs 50 people for remote work. Register: bit.ly/secure-ph-980690,Gambling
Work from home! Zalora online tasks. P72 per order. Msg us: wa.me/639433594370,Phishing
Easy money! Like and follow for Data Encoder and get 59 daily. Apply now: wa.me/639959353016,Phishing
Verify your EastWest mobile number to avoid account deletion. Update here: bit.ly/secure-ph-280831,Bank Scam
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-320848,Phishing
Your order #95429 delivery failed. Update address to avoid return: bit.ly/secure-ph-688303,Phishing
Sali na sa pinaka-malambot na slots sa G-SLOT. Dito ang daming nananalo: bit.ly/secure-ph-875866,Gambling
Easy money! Like and follow for Remote Staff and get 155 daily. Apply now: wa.me/639825409473,Phishing
"PCSO: Lucky number mo nanalo ng 250,000 PHP! Tawagan si Secretary Lopez 09567290931.",General Spam
Globe/Smart: Redeem your unclaimed MacBook Pro now. Click to claim: bit.ly/secure-ph-555206,General Spam
Globe/Smart: Redeem your unclaimed Honda Click 125i now. Click to claim: bit.ly/secure-ph-260287,General Spam
Laro na sa WIN-PH! Get Malambot ang slots today pag nag-register today. Link d2: bit.ly/secure-ph-975711,Gambling
Your Metrobank credit card has been used for P800k. Report if unauthorized: bit.ly/secure-ph-118516,Bank Scam
Part-time Job hiring! Shopee is looking for staff. Earn 2k-5k daily. Apply: bit.ly/secure-ph-237705,Phishing
RCBC: Ur account is restricted. Pls verify identity now d2: bit.ly/secure-ph-916065,Bank Scam
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-410804,Phishing
Metrobank: Ur account is locked. Pls verify identity now d2: bit.ly/secure-ph-672356,Bank Scam
New member bonus from 188BET! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-915644,"Bank Scam, Gambling"
Withdraw your winnings in 2 mins! Join 777CASINO now and get 95 free: bit.ly/secure-ph-305312,Gambling
Part-time Job hiring! YouTube Liker is looking for staff. Earn P800-P2000 daily. Apply: bit.ly/secure-ph-316136,Phishing
"MAYA Alert! Someone tried to access your wallet from Quezon City. If not you, block: bit.ly/secure-ph-258549",Bank Scam
Apple ID: Someone logged in from Davao. Secure account: bit.ly/secure-ph-295804,Phishing
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-491318,Phishing
Easy money! Like and follow for Remote Staff and get 530 daily. Apply now: wa.me/639265567245,Phishing
Looking for extra income? YouTube Liker needs 50 people for remote work. Register: bit.ly/secure-ph-186179,Gambling
Withdraw your winnings in 2 mins! Join BINGOPLUS now and get 646 free: bit.ly/secure-ph-872029,Gambling
Apple ID: Someone logged in from Russia. Secure account: bit.ly/secure-ph-626417,Phishing
Withdraw your winnings in 2 mins! Join BINGOPLUS now and get 488 free: bit.ly/secure-ph-760507,Gambling
Apple ID: Someone logged in from Quezon City. Secure account: bit.ly/secure-ph-713283,Phishing
Laro na sa SUREWIN! Get Malambot ang slots today pag nag-register today. Link d2: bit.ly/secure-ph-268626,Gambling
Withdraw your winnings in 2 mins! Join SUREWIN now and get 438 free: bit.ly/secure-ph-601597,General Spam
Verify your RCBC mobile number to avoid account deletion. Update here: bit.ly/secure-ph-679976,Bank Scam
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-596768,Phishing
Withdraw your winnings in 2 mins! Join OKBET now and get 471 free: bit.ly/secure-ph-493029,Gambling
Your Unionbank credit card has been used for P300k. Report if unauthorized: bit.ly/secure-ph-219437,Bank Scam
"Your Metrobank credit card has been used for P50,000 voucher. Report if unauthorized: bit.ly/secure-ph-602619","Bank Scam, Phishing"
Verify your Security Bank mobile number to avoid account deletion. Update here: bit.ly/secure-ph-498327,Bank Scam
Laro na sa BINGOPLUS! Get Free spin daily pag nag-register today. Link d2: bit.ly/secure-ph-330412,Gambling
BOSS! Swerte mo today. Panalo na sa P0BWC. Free 671 credits: bit.ly/secure-ph-735999,Gambling
PCSO: Lucky number mo nanalo ng P100k! Tawagan si Secretary Tan 09863485808.,General Spam
"Your Chinabank credit card has been used for 250,000 PHP. Report if unauthorized: bit.ly/secure-ph-171801",Bank Scam
Work from home! Facebook Affiliate online tasks. P579 per order. Msg us: wa.me/639839576340,Phishing
MA'AM/SIR! PNB iAccess needs validation due to suspicious activity: bit.ly/secure-ph-577592,Bank Scam
Globe/Smart: Redeem your unclaimed iPhone 15 Pro now. Click to claim: bit.ly/secure-ph-923896,General Spam
"C0NGRATS! Napili ur # for 250,000 PHP from PCSO Lotto. To claim, call Atty. Tan 09879771486.",Phishing
BDO: Ur account is expiring today. Pls verify identity now d2: bit.ly/secure-ph-135368,Bank Scam
MA'AM/SIR! Maya Bank iAccess needs validation due to suspicious activity: bit.ly/secure-ph-257640,Bank Scam
Withdraw your winnings in 2 mins! Join JILI-BET now and get 497 free: bit.ly/secure-ph-390922,Gambling
Laro na sa JILI777! Get Free 100 credits pag nag-register today. Link d2: bit.ly/secure-ph-682545,Gambling
"Winner! Chosen mobile # for P50,000 voucher Globe Rewards lucky draw. Claim at 09415437647.",Phishing
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-132130,Phishing
Withdraw your winnings in 2 mins! Join PH-BET now and get 272 free: bit.ly/secure-ph-916464,Gambling
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-414220,Phishing
"Unionbank Alert! Someone tried to access your wallet from Manila. If not you, block: bit.ly/secure-ph-441985",Bank Scam
GrabExpress: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-431875,Phishing
"Hi, I'm recruiter for Facebook Affiliate. Your profile is selected for P800-P2000 pay. Info: bit.ly/secure-ph-335964",Phishing
"Your GCASH credit card has been used for P50,000 voucher. Report if unauthorized: bit.ly/secure-ph-312724","Bank Scam, Phishing"
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-295461 to avoid deactivation.,Gambling
MA'AM/SIR! AUB iAccess needs validation due to suspicious activity: bit.ly/secure-ph-547447,Bank Scam
Chinabank: Ur account is suspended. Pls verify identity now d2: bit.ly/secure-ph-678663,Bank Scam
Your RCBC credit card has been used for P800k. Report if unauthorized: bit.ly/secure-ph-564669,Bank Scam
PCSO: Lucky number mo nanalo ng P800k! Tawagan si Secretary Santos 09376088614.,General Spam
"Metrobank Alert! Someone tried to access your wallet from Pasay. If not you, block: bit.ly/secure-ph-688287",Bank Scam
Verify your AUB mobile number to avoid account deletion. Update here: bit.ly/secure-ph-561790,Bank Scam
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-729463,Phishing
New member bonus from SUREWIN! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-916961,"Bank Scam, Gambling"
BOSS! Swerte mo today. Panalo na sa 777PUB. Free 455 credits: bit.ly/secure-ph-843747,Gambling
Work from home! Facebook Affiliate online tasks. P556 per order. Msg us: wa.me/639601193834,Phishing
Laro na sa WIN-PH! Get Malambot ang slots today pag nag-register today. Link d2: bit.ly/secure-ph-927182,Gambling
New member bonus from G-SLOT! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-211541,"Bank Scam, Gambling"
Ur the lucky winner of NMAX Motorcycle from Lazada Anniversary. Valid for 24hrs. Pls call 09863551817.,Phishing
"Hi, I'm recruiter for Data Encoder. Your profile is selected for P800-P2000 pay. Info: bit.ly/secure-ph-390684",General Spam
Security Bank: Ur account is suspended. Pls verify identity now d2: bit.ly/secure-ph-264827,Bank Scam
Metrobank: Ur account is unauthorized login. Pls verify identity now d2: bit.ly/secure-ph-584610,Bank Scam
Verify your EastWest mobile number to avoid account deletion. Update here: bit.ly/secure-ph-748569,Bank Scam
PHLPost: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-196971,Phishing
"PNB Alert! Someone tried to access your wallet from China. If not you, block: bit.ly/secure-ph-264593",Bank Scam
Work from home! Telegram Task online tasks. P857 per order. Msg us: wa.me/639237777666,"Gambling, Phishing"
Your BPI credit card has been used for P500k. Report if unauthorized: bit.ly/secure-ph-136158,Bank Scam
"RCBC Alert! Someone tried to access your wallet from Quezon City. If not you, block: bit.ly/secure-ph-942947",Bank Scam
Sali na sa pinaka-malambot na slots sa JILI-BET. Dito ang daming nananalo: bit.ly/secure-ph-531162,Gambling
"C0NGRATS! Napili ur # for P500k from Petron. To claim, call Atty. Cruz 09645779069.",Phishing
BOSS! Swerte mo today. Panalo na sa MCW. Free 855 credits: bit.ly/secure-ph-349196,Gambling
"C0NGRATS! Napili ur # for P300k from Globe Rewards. To claim, call Atty. Gomez 09979259942.",Phishing
Withdraw your winnings in 2 mins! Join SUREWIN now and get 608 free: bit.ly/secure-ph-902921,General Spam
"Hi, I'm recruiter for Amazon PH. Your profile is selected for 2k-5k pay. Info: bit.ly/secure-ph-976594",Phishing
Apple ID: Someone logged in from China. Secure account: bit.ly/secure-ph-165570,Phishing
Sali na sa pinaka-malambot na slots sa P0BWC. Dito ang daming nananalo: bit.ly/secure-ph-338786,Gambling
Work from home! Zalora online tasks. P255 per order. Msg us: wa.me/639185228556,Phishing
GrabExpress: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-605748,Phishing
"Winner! Chosen mobile # for P50,000 voucher Shopee Raffle lucky draw. Claim at 09185564320.",Phishing
Apple ID: Someone logged in from China. Secure account: bit.ly/secure-ph-873615,Phishing
Apple ID: Someone logged in from Davao. Secure account: bit.ly/secure-ph-855406,Phishing
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-953381 to avoid deactivation.,Gambling
Your Landbank credit card has been used for P500k. Report if unauthorized: bit.ly/secure-ph-313485,Bank Scam
Globe/Smart: Redeem your unclaimed Honda Click 125i now. Click to claim: bit.ly/secure-ph-933736,General Spam
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-817884,Phishing
MA'AM/SIR! Chinabank iAccess needs validation due to suspicious activity: bit.ly/secure-ph-188259,Bank Scam
New member bonus from WIN-PH! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-581844,"Bank Scam, Gambling"
Globe/Smart: Redeem your unclaimed Honda Click 125i now. Click to claim: bit.ly/secure-ph-338435,General Spam
